Id,SalePrice
2858,183093.0
2859,141279.28828828828
2860,121679.11351351351
2861,139916.775
2862,203099.2480620155
2863,121679.11351351351
2864,290600.0
2865,139916.775
2866,203099.2480620155
2867,104473.76666666666
2868,139916.775
2869,141279.28828828828
2870,173955.73913043478
2871,141279.28828828828
2872,70791.40909090909
2873,104473.76666666666
2874,141279.28828828828
2875,139916.775
2876,183093.0
2877,170123.30379746837
2878,203099.2480620155
2879,141279.28828828828
2880,139916.775
2881,170123.30379746837
2882,141279.28828828828
2883,203099.2480620155
2884,203099.2480620155
2885,170123.30379746837
2886,173955.73913043478
2887,121679.11351351351
2888,139916.775
2889,70791.40909090909
2890,70791.40909090909
2891,170123.30379746837
2892,70791.40909090909
2893,141279.28828828828
2894,104473.76666666666
2895,257867.9875
2896,257867.9875
2897,170123.30379746837
2898,170123.30379746837
2899,257867.9875
2900,139916.775
2901,170123.30379746837
2902,170123.30379746837
2903,257867.9875
2904,347399.73913043475
2905,173955.73913043478
2906,183093.0
2907,139916.775
2908,121679.11351351351
2909,141279.28828828828
2910,70791.40909090909
2911,104473.76666666666
2912,139916.775
2913,104473.76666666666
2914,104473.76666666666
2915,104473.76666666666
2916,104473.76666666666
2917,139916.775
2918,121679.11351351351
2919,225654.16666666666
